ID,Name,Work,AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,SALARY,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
808297,N4468,CTU,40-64,female,majority,20-29y,university,upper class,0.631372936640359,,1.0,before 2015,1.0,1.0,10238.0,,sedan,1.0,0,1,0
392873,N4469,CTU,26-39,female,majority,10-19y,university,upper class,0.727102184059964,,1.0,after 2015,1.0,0.0,32765.0,10000.0,sedan,1.0,0,1,0
881691,N4470,CTU,26-39,female,majority,10-19y,university,middle class,0.63638970206863,,0.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,2.0,0,1,0
230742,N4471,CTU,16-25,female,majority,0-9y,university,middle class,0.600271550704596,,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
560257,N4472,CTU,26-39,male,majority,10-19y,high school,working class,0.35635522450229,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,2,0
496641,N4473,CTU,65+,female,majority,30y+,none,upper class,,,1.0,before 2015,1.0,0.0,32765.0,14000.0,sedan,2.0,1,0,0
414136,N4474,CTU,16-25,male,minority,0-9y,none,poverty,0.278059273016245,,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
786140,N4475,CTU,26-39,male,majority,10-19y,university,middle class,0.473469442680317,,1.0,before 2015,0.0,0.0,10238.0,,sedan,1.0,0,1,0
830971,N4476,CTU,40-64,female,minority,0-9y,high school,middle class,0.570550118834649,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
932512,N4477,CTU,65+,male,majority,30y+,university,upper class,0.615016451876763,,1.0,after 2015,1.0,1.0,92101.0,12000.0,sedan,7.0,1,2,0
613882,N4478,CTU,40-64,female,majority,10-19y,university,upper class,0.638239847706192,,1.0,before 2015,1.0,1.0,10238.0,,sedan,3.0,0,0,0
879172,N4479,CTU,26-39,female,majority,10-19y,none,poverty,0.368740575129905,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,1,0,1
500659,N4480,CTU,40-64,male,majority,20-29y,university,upper class,0.530129678678939,,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,7.0,1,7,0
201965,N4481,CTU,16-25,male,majority,0-9y,high school,working class,0.293773479765798,,1.0,after 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
197083,N4482,CTU,40-64,male,minority,0-9y,high school,middle class,0.496348566024565,,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,0.0,0,0,1
498176,N4483,CTU,40-64,female,majority,0-9y,high school,upper class,0.567424851215359,,1.0,before 2015,0.0,0.0,32765.0,,sedan,0.0,0,0,1
645105,N4484,CTU,65+,male,majority,0-9y,university,upper class,,,1.0,after 2015,1.0,1.0,32765.0,7000.0,sedan,0.0,0,0,0
188850,N4485,CTU,40-64,female,majority,20-29y,none,middle class,0.510451900842581,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,0,0,0
868965,N4486,CTU,40-64,male,majority,20-29y,high school,upper class,0.625984555411072,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,5.0,0,4,0
85611,N4487,CTU,16-25,female,majority,0-9y,none,poverty,0.274296594755598,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
799734,N4488,CTU,26-39,male,majority,0-9y,university,upper class,0.399519737077514,,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
537020,N4489,CTU,65+,female,majority,20-29y,university,upper class,0.613102745697645,,1.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,2.0,0,1,0
80785,N4490,CTU,26-39,female,majority,10-19y,university,middle class,0.527050277969425,,1.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
812307,N4491,CTU,40-64,female,majority,20-29y,none,middle class,,,1.0,before 2015,0.0,1.0,10238.0,,sedan,4.0,0,0,0
195369,N4492,CTU,16-25,male,majority,0-9y,high school,working class,0.305277979603481,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
986735,N4493,CTU,65+,male,minority,0-9y,none,middle class,0.388318726016919,,0.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,0.0,0,0,1
760083,N4494,CTU,65+,female,majority,30y+,university,upper class,0.731751099752814,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sports car,3.0,1,3,0
905839,N4495,CTU,65+,female,minority,20-29y,university,upper class,0.761914228245462,,1.0,after 2015,1.0,1.0,32765.0,4000.0,sedan,3.0,0,2,0
659258,N4496,CTU,65+,female,majority,20-29y,high school,upper class,0.564394516290921,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,1,1,0
775896,N4497,CTU,26-39,female,majority,10-19y,high school,middle class,0.513679401313974,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,1
268472,N4498,CTU,26-39,male,majority,10-19y,high school,working class,0.530156161369346,,0.0,before 2015,1.0,1.0,10238.0,,sedan,2.0,0,2,0
470492,N4499,CTU,65+,female,majority,30y+,high school,upper class,,,1.0,after 2015,0.0,1.0,10238.0,11000.0,sedan,5.0,0,4,0
504453,N4500,CTU,40-64,male,majority,20-29y,high school,working class,0.412721830892899,,0.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,5.0,0,2,0
789219,N4501,CTU,16-25,male,majority,0-9y,none,poverty,0.353591435530834,,0.0,before 2015,0.0,0.0,10238.0,18000.0,sedan,0.0,0,0,1
1126,N4502,CTU,40-64,male,majority,20-29y,university,upper class,0.494258634649889,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,5.0,0,1,0
364765,N4503,CTU,40-64,male,majority,0-9y,university,upper class,0.700903983018759,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
759523,N4504,CTU,65+,male,majority,30y+,high school,upper class,0.635786486247092,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,4,0
3141,N4505,CTU,26-39,female,majority,0-9y,none,working class,0.508146170149761,,0.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
182844,N4506,CTU,40-64,male,majority,0-9y,university,upper class,0.536041399545589,,1.0,before 2015,0.0,1.0,32765.0,7000.0,sedan,0.0,0,0,1
416575,N4507,CTU,26-39,male,majority,10-19y,high school,middle class,0.44108159989539,,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,1.0,0,5,0
891508,N4508,CTU,40-64,female,majority,20-29y,university,upper class,0.699641565211366,,1.0,before 2015,1.0,1.0,10238.0,15000.0,sedan,2.0,0,4,0
443325,N4509,CTU,26-39,male,majority,10-19y,high school,poverty,0.338803706468704,,0.0,before 2015,1.0,0.0,10238.0,11000.0,sedan,1.0,0,2,1
436675,N4510,CTU,40-64,male,majority,20-29y,high school,upper class,0.565003110633203,,1.0,after 2015,1.0,0.0,32765.0,10000.0,sedan,6.0,3,1,0
915389,N4511,CTU,26-39,female,majority,10-19y,none,poverty,0.413359009865205,,0.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
176249,N4512,CTU,40-64,female,majority,20-29y,high school,upper class,,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sports car,4.0,0,2,0
341794,N4513,CTU,26-39,female,majority,10-19y,high school,upper class,0.795958182733999,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,0,0,0
3114,N4514,CTU,65+,female,majority,30y+,university,upper class,0.77574736617576,,1.0,after 2015,0.0,1.0,10238.0,15000.0,sedan,1.0,0,0,0
915288,N4515,CTU,65+,female,majority,10-19y,university,upper class,0.823009628358716,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
546758,N4516,CTU,26-39,female,majority,10-19y,high school,working class,0.420192830816921,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
452090,N4517,CTU,16-25,female,majority,0-9y,none,poverty,0.359924498641324,,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
928361,N4518,CTU,16-25,male,majority,0-9y,high school,poverty,0.379871356018228,,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
997578,N4519,CTU,40-64,female,majority,20-29y,high school,upper class,0.564637224444613,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,2.0,0,3,0
940414,N4520,CTU,26-39,male,majority,10-19y,none,poverty,0.267850926228347,,1.0,after 2015,0.0,1.0,10238.0,11000.0,sports car,2.0,0,1,0
902883,N4521,CTU,16-25,male,majority,0-9y,university,upper class,0.615431861845081,,1.0,before 2015,0.0,0.0,92101.0,14000.0,sedan,0.0,0,0,0
156980,N4522,CTU,40-64,female,majority,20-29y,university,upper class,0.689458376012232,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sports car,2.0,0,0,0
813034,N4523,CTU,26-39,male,majority,10-19y,high school,poverty,,,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,3,1
618266,N4524,CTU,16-25,male,majority,0-9y,high school,working class,0.362401990693834,,1.0,after 2015,0.0,0.0,10238.0,19000.0,sedan,0.0,0,0,0
605525,N4525,CTU,26-39,female,majority,0-9y,high school,working class,0.512574954561304,,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
14662,N4526,CTU,16-25,female,majority,0-9y,none,poverty,0.416212767059295,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
86519,N4527,CTU,26-39,male,minority,10-19y,high school,poverty,0.372324869009314,,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,3,1
396921,N4528,CTU,65+,female,majority,0-9y,university,upper class,,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
453940,N4529,CTU,16-25,male,majority,0-9y,none,poverty,0.376817822843579,,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,0
562647,N4530,CTU,40-64,female,majority,20-29y,university,upper class,0.653628112674659,,1.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,1.0,0,1,0
972309,N4531,CTU,40-64,female,majority,0-9y,university,upper class,0.660227378179012,,0.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
511444,N4532,CTU,16-25,male,majority,0-9y,none,poverty,0.365861099804632,,0.0,before 2015,1.0,0.0,10238.0,,sedan,0.0,0,0,1
936592,N4533,CTU,65+,female,majority,30y+,university,upper class,0.548690287732428,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,8.0,1,3,0
598794,N4534,CTU,65+,male,majority,20-29y,university,upper class,0.565258317255889,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,1,6,0
819023,N4535,CTU,26-39,female,majority,10-19y,high school,upper class,0.607489347767928,,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,2.0,0,2,0
626387,N4536,CTU,40-64,female,majority,20-29y,none,working class,0.415222875562141,,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
247809,N4537,CTU,40-64,male,majority,20-29y,university,upper class,0.427971550714858,,0.0,before 2015,1.0,0.0,92101.0,14000.0,sedan,5.0,1,1,0
319749,N4538,CTU,40-64,male,majority,0-9y,high school,upper class,0.545340699450827,,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
893506,N4539,CTU,65+,female,minority,30y+,university,upper class,0.5714023734738,,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,3.0,1,1,0
550968,N4540,CTU,16-25,male,majority,0-9y,university,middle class,0.70032606796304,,1.0,before 2015,0.0,0.0,10238.0,10000.0,sedan,0.0,0,0,1
395478,N4541,CTU,16-25,male,majority,0-9y,none,poverty,0.411571851162112,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
182758,N4542,CTU,16-25,male,majority,0-9y,high school,poverty,,,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
952775,N4543,CTU,40-64,male,majority,20-29y,high school,middle class,0.463855482996792,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,1.0,1,2,0
413424,N4544,CTU,40-64,female,majority,10-19y,university,upper class,,,1.0,after 2015,1.0,1.0,32765.0,4000.0,sedan,2.0,0,0,0
688393,N4545,CTU,65+,female,majority,30y+,none,middle class,0.502945179070456,,0.0,after 2015,1.0,1.0,10238.0,,sedan,4.0,0,3,0
690238,N4546,CTU,16-25,female,majority,0-9y,none,poverty,0.454216459366143,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
743166,N4547,CTU,40-64,male,majority,20-29y,university,upper class,0.644447075341619,,1.0,after 2015,1.0,1.0,92101.0,13000.0,sedan,1.0,0,0,0
355019,N4548,CTU,26-39,male,majority,10-19y,university,upper class,0.595437178475107,,1.0,after 2015,0.0,1.0,10238.0,9000.0,sedan,3.0,1,2,0
43317,N4549,CTU,16-25,female,majority,0-9y,high school,poverty,0.420469076957347,,0.0,before 2015,0.0,0.0,10238.0,19000.0,sedan,0.0,0,0,1
263946,N4550,CTU,16-25,female,majority,0-9y,university,working class,0.461407191078389,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
617394,N4551,CTU,26-39,female,majority,0-9y,high school,working class,0.554488730079656,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
778715,N4552,CTU,26-39,female,majority,10-19y,high school,working class,0.458634649018102,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,1.0,0,0,0
224416,N4553,CTU,26-39,female,majority,10-19y,high school,upper class,0.91588318314882,,1.0,after 2015,0.0,0.0,32765.0,8000.0,sedan,1.0,0,0,0
471644,N4554,CTU,40-64,female,minority,20-29y,high school,middle class,0.498070135020288,,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,1.0,2,2,0
461980,N4555,CTU,40-64,male,majority,10-19y,none,upper class,0.542533471017543,,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,1.0,0,3,0
187312,N4556,CTU,26-39,male,majority,10-19y,none,middle class,0.382357806028472,,1.0,before 2015,1.0,0.0,32765.0,9000.0,sedan,5.0,1,2,1
292609,N4557,CTU,65+,female,majority,10-19y,university,upper class,0.660302788794699,,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
114198,N4558,CTU,16-25,female,majority,0-9y,high school,poverty,0.37171038857756,,0.0,after 2015,0.0,0.0,32765.0,16000.0,sedan,0.0,0,0,1
615012,N4559,CTU,65+,male,majority,10-19y,high school,working class,0.477054017561411,,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,3.0,0,2,0
68672,N4560,CTU,40-64,female,majority,20-29y,university,middle class,0.436430932373498,,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,5.0,1,1,0
687969,N4561,CTU,26-39,female,majority,10-19y,none,working class,0.460749044896665,,0.0,after 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,2,1
729416,N4562,CTU,40-64,female,majority,10-19y,high school,working class,0.506608217619747,,0.0,before 2015,1.0,1.0,10238.0,,sports car,1.0,0,0,0
208802,N4563,CTU,26-39,male,majority,10-19y,none,poverty,0.530237724688313,,1.0,before 2015,0.0,0.0,10238.0,,sedan,0.0,0,1,1
947931,N4564,CTU,26-39,female,majority,10-19y,high school,middle class,0.365286624161481,,1.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,2,1,0
24832,N4565,CTU,65+,male,majority,10-19y,university,upper class,0.512299236712214,,1.0,after 2015,1.0,1.0,32765.0,8000.0,sedan,3.0,0,2,0
403549,N4566,CTU,40-64,female,minority,10-19y,university,middle class,0.706127533120127,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,1.0,1,0,0
617979,N4567,CTU,40-64,male,majority,20-29y,none,working class,0.446912006075679,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,2.0,0,1,0
113536,N4568,CTU,40-64,female,majority,20-29y,high school,working class,0.501352160860426,,0.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
876900,N4569,CTU,40-64,male,majority,0-9y,university,upper class,0.572233119572234,,0.0,after 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
830071,N4570,CTU,16-25,male,majority,0-9y,none,working class,0.244328832378328,,1.0,before 2015,0.0,1.0,32765.0,14000.0,sports car,0.0,0,0,1
735160,N4571,CTU,65+,male,majority,0-9y,university,upper class,0.648295442586215,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
882271,N4572,CTU,40-64,male,majority,20-29y,none,poverty,0.400250587503986,,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,1.0,1,0,0
72781,N4573,CTU,65+,male,majority,30y+,university,upper class,0.663908567327953,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,5.0,1,3,0
488662,N4574,CTU,26-39,female,majority,10-19y,none,middle class,0.638743790581552,,0.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,1,0
810101,N4575,CTU,16-25,male,majority,0-9y,none,poverty,0.364821204567501,,0.0,before 2015,1.0,0.0,32765.0,11000.0,sedan,0.0,0,0,1
822206,N4576,CTU,26-39,female,majority,10-19y,none,poverty,,,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,1.0,0,3,0
917480,N4577,CTU,26-39,male,majority,10-19y,high school,upper class,0.538600031216311,,1.0,before 2015,1.0,1.0,10238.0,,sedan,1.0,0,2,0
592029,N4578,CTU,16-25,female,majority,0-9y,high school,middle class,0.630359605378368,,1.0,after 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
731733,N4579,CTU,40-64,female,minority,20-29y,none,poverty,0.317084815719621,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,1.0,0,1,0
74109,N4580,CTU,65+,female,majority,30y+,high school,upper class,0.732516718914509,,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,1.0,1,1,0
36193,N4581,CTU,26-39,female,majority,10-19y,high school,working class,,,1.0,before 2015,1.0,1.0,21217.0,11000.0,sedan,5.0,1,0,1
925147,N4582,CTU,40-64,male,minority,10-19y,none,upper class,0.516513772650438,,1.0,before 2015,1.0,1.0,92101.0,11000.0,sedan,1.0,0,0,1
292767,N4583,CTU,65+,female,majority,30y+,high school,upper class,0.547422601884001,,0.0,after 2015,0.0,1.0,10238.0,9000.0,sedan,3.0,0,0,0
186642,N4584,CTU,40-64,male,majority,10-19y,university,upper class,0.553287864945368,,1.0,before 2015,1.0,1.0,32765.0,,sedan,5.0,1,0,1
955052,N4585,CTU,65+,female,majority,30y+,university,upper class,0.70401678489939,,0.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,8.0,3,2,0
400990,N4586,CTU,26-39,male,majority,0-9y,none,poverty,0.343619433462607,,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
407624,N4587,CTU,65+,female,majority,30y+,university,upper class,0.462374126962604,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,4.0,1,0,0
379938,N4588,CTU,26-39,male,majority,10-19y,university,middle class,0.304644661341689,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,1,2,0
442998,N4589,CTU,65+,male,majority,10-19y,university,upper class,0.517719859763837,,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,1,0
294092,N4590,CTU,40-64,male,majority,10-19y,university,working class,0.337982157109614,,0.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,2,1
846902,N4591,CTU,40-64,male,minority,20-29y,high school,upper class,0.501201646496063,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,3.0,0,7,0
796578,N4592,CTU,16-25,female,minority,0-9y,high school,poverty,0.332840591668644,,0.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,1
739850,N4593,CTU,40-64,female,majority,20-29y,none,working class,0.20045339276709,,1.0,before 2015,1.0,1.0,92101.0,13000.0,sedan,1.0,0,3,0
302157,N4594,CTU,65+,male,minority,0-9y,university,upper class,0.463681998759298,,1.0,before 2015,1.0,1.0,32765.0,,sedan,0.0,0,0,1
66987,N4595,CTU,16-25,male,minority,0-9y,high school,poverty,0.336129691699616,,0.0,before 2015,0.0,0.0,10238.0,15000.0,sports car,0.0,0,0,1
260648,N4596,CTU,40-64,female,majority,20-29y,high school,middle class,0.58962641366105,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,2.0,0,0,0
446910,N4597,CTU,26-39,female,majority,10-19y,none,working class,0.468795651555858,,1.0,after 2015,0.0,1.0,10238.0,,sedan,3.0,0,3,0
833863,N4598,CTU,26-39,female,majority,10-19y,high school,working class,0.210868905475459,,0.0,before 2015,0.0,1.0,32765.0,,sedan,1.0,0,2,0
288172,N4599,CTU,65+,female,majority,10-19y,high school,upper class,0.511192999527468,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,1.0,0,1,0
694623,N4600,CTU,65+,female,majority,30y+,university,upper class,0.553649871530979,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,2,0
27524,N4601,CTU,26-39,male,majority,10-19y,high school,middle class,,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,1.0,0,1,1
705310,N4602,CTU,40-64,male,minority,0-9y,none,middle class,0.385141018106485,,1.0,after 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
505241,N4603,CTU,26-39,male,majority,0-9y,none,poverty,0.284999712191464,,1.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,1
952401,N4604,CTU,26-39,female,majority,10-19y,high school,poverty,0.397961866102808,,0.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,0.0,0,2,1
830337,N4605,CTU,26-39,female,majority,10-19y,high school,upper class,0.715479376690354,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,3.0,0,3,0
705565,N4606,CTU,65+,female,majority,30y+,university,upper class,0.65122145698177,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,4.0,1,1,0
703002,N4607,CTU,16-25,male,majority,0-9y,university,upper class,,,1.0,after 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
77589,N4608,CTU,65+,female,majority,30y+,university,upper class,0.634463134076056,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,1.0,1,0,0
777879,N4609,CTU,26-39,female,majority,10-19y,high school,middle class,0.625152452271326,,0.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,5.0,0,0,0
749577,N4610,CTU,65+,male,majority,0-9y,university,upper class,0.717526946200397,,0.0,after 2015,0.0,0.0,10238.0,15000.0,sports car,0.0,0,0,1
974103,N4611,CTU,40-64,female,majority,10-19y,none,upper class,0.632681647808766,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,1,2,0
93333,N4612,CTU,40-64,female,majority,10-19y,high school,upper class,0.602782999777852,,1.0,after 2015,1.0,1.0,32765.0,7000.0,sports car,4.0,0,0,0
530628,N4613,CTU,65+,male,majority,30y+,university,upper class,,,1.0,after 2015,0.0,1.0,10238.0,8000.0,sedan,6.0,1,5,0
183441,N4614,CTU,40-64,male,majority,20-29y,university,upper class,0.577325929818698,,1.0,after 2015,0.0,1.0,10238.0,11000.0,sedan,2.0,0,5,0
13561,N4615,CTU,40-64,male,majority,20-29y,university,upper class,0.647251409197939,,1.0,after 2015,1.0,1.0,92101.0,,sedan,2.0,1,0,0
545673,N4616,CTU,65+,male,majority,30y+,university,upper class,0.616791631273917,,1.0,after 2015,0.0,1.0,32765.0,14000.0,sedan,10.0,2,3,0
854068,N4617,CTU,65+,female,majority,30y+,university,upper class,0.820019687814023,,1.0,after 2015,1.0,1.0,10238.0,15000.0,sedan,1.0,1,1,0
964168,N4618,CTU,26-39,female,majority,10-19y,university,middle class,0.562390088556753,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,1,0
6167,N4619,CTU,26-39,male,majority,10-19y,high school,upper class,0.512762384890423,,1.0,after 2015,1.0,1.0,10238.0,7000.0,sports car,3.0,1,6,0
348690,N4620,CTU,65+,female,majority,30y+,high school,upper class,,,1.0,after 2015,1.0,1.0,92101.0,6000.0,sedan,3.0,3,2,0
569821,N4621,CTU,26-39,male,majority,10-19y,university,upper class,0.638532667577696,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,1.0,0,2,0
