AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
16-25,female,majority,0-9y,high school,middle class,0.606285109308731,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,0
65+,male,majority,20-29y,high school,upper class,0.657579808292975,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,2.0,2,3,0
40-64,female,majority,0-9y,none,poverty,0.224617954282926,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,high school,poverty,0.35485204088255,0.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,high school,middle class,0.526753155719244,1.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,high school,working class,0.431242179025551,0.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,1.0,0,0,0
16-25,female,majority,0-9y,university,middle class,0.554203903264911,0.0,after 2015,0.0,0.0,32765.0,11000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,university,middle class,0.582676863348572,1.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,2.0,1,0,0
16-25,female,majority,0-9y,high school,poverty,0.2270452622025,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,high school,poverty,0.427243217627104,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,3.0,0,0,1
26-39,male,majority,10-19y,high school,middle class,0.615030453397865,1.0,before 2015,0.0,1.0,10238.0,9000.0,sedan,2.0,1,3,0
26-39,female,majority,10-19y,university,upper class,0.788963380747247,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,2,0
40-64,male,majority,0-9y,high school,middle class,0.432480715990532,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,female,majority,0-9y,university,poverty,0.281837078321659,0.0,before 2015,0.0,0.0,10238.0,12000.0,sports car,0.0,0,0,1
16-25,female,majority,0-9y,university,working class,0.39827788679627,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
65+,female,majority,30y+,high school,middle class,0.463129902021021,1.0,before 2015,1.0,1.0,10238.0,12000.0,sports car,1.0,1,1,0
40-64,female,majority,20-29y,university,upper class,0.61790595808762,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,2,0
26-39,female,majority,0-9y,university,upper class,0.555993590454166,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
65+,female,minority,30y+,high school,upper class,0.72684786771411,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,3.0,1,3,0
16-25,female,minority,0-9y,high school,working class,0.595220061373939,1.0,before 2015,0.0,0.0,32765.0,14000.0,sports car,0.0,0,0,1
40-64,male,majority,10-19y,university,upper class,0.474976958177118,1.0,after 2015,1.0,0.0,92101.0,12000.0,sedan,2.0,0,1,0
65+,male,majority,30y+,high school,upper class,0.632563221027082,1.0,before 2015,1.0,0.0,32765.0,14000.0,sedan,12.0,0,1,0
26-39,male,majority,10-19y,university,upper class,0.487077886333249,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,2,1
65+,female,majority,30y+,university,upper class,0.679219678430543,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,2.0,1,4,0
40-64,female,majority,20-29y,none,working class,0.368538851992486,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
65+,male,minority,10-19y,none,working class,0.431242179025551,0.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,2.0,0,3,0
65+,male,majority,10-19y,university,upper class,0.597930261239771,0.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,1,2,0
26-39,female,majority,10-19y,high school,working class,0.329006997562574,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,4.0,0,1,0
26-39,female,majority,10-19y,none,poverty,0.572019001220197,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,1,1
16-25,male,majority,0-9y,none,poverty,0.448625155723862,0.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
65+,female,majority,30y+,university,upper class,0.563666885445911,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,3.0,0,0,0
26-39,female,majority,10-19y,high school,working class,0.574070342762566,0.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
26-39,male,majority,10-19y,university,middle class,0.560135574669744,0.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,3,0
16-25,male,majority,0-9y,university,upper class,0.531614227669435,1.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,high school,upper class,0.506547962008146,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,3,0
40-64,male,majority,10-19y,none,middle class,0.451784663242278,0.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,1,0
26-39,female,majority,10-19y,none,middle class,0.566750794643517,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,1,0
65+,female,majority,10-19y,high school,upper class,0.765653222647969,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
65+,female,majority,30y+,high school,upper class,0.613152781630058,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,1.0,1,1,0
40-64,female,majority,0-9y,university,upper class,0.616289338575794,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
26-39,male,majority,10-19y,high school,working class,0.520361933319309,0.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,8.0,1,0,1
16-25,male,majority,0-9y,none,poverty,0.291217161443934,0.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
26-39,male,majority,10-19y,high school,upper class,0.614309118798513,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,1,1,0
65+,male,majority,30y+,university,upper class,0.492909791225774,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,3,0
40-64,male,minority,10-19y,university,upper class,0.590553939144367,1.0,after 2015,0.0,1.0,32765.0,7000.0,sedan,4.0,0,1,1
65+,male,majority,20-29y,university,upper class,0.628756173071129,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,3.0,1,9,0
40-64,male,majority,0-9y,high school,upper class,0.603627766698227,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,high school,working class,0.371586572896599,0.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,1.0,2,0,1
16-25,female,majority,0-9y,high school,middle class,0.488143889121301,1.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,0.0,0,0,0
40-64,female,majority,10-19y,high school,working class,0.557572109356083,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,0,0,0
16-25,female,majority,0-9y,none,poverty,0.326457993728171,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,high school,working class,0.425843963140544,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,1,2,0
40-64,female,majority,20-29y,high school,upper class,0.779506514871641,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,1.0,0,1,0
16-25,male,majority,0-9y,none,poverty,0.3499147461715375,1.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,0.0,0,0,1
65+,female,majority,20-29y,university,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,32765.0,13000.0,sedan,4.0,0,1,0
26-39,female,majority,10-19y,university,upper class,0.484641160052353,1.0,before 2015,1.0,1.0,10238.0,8000.0,sports car,1.0,0,1,0
65+,male,majority,10-19y,university,upper class,0.789697069699826,1.0,after 2015,1.0,1.0,32765.0,6000.0,sedan,4.0,0,1,0
16-25,female,majority,0-9y,high school,poverty,0.24240036116679,1.0,before 2015,1.0,0.0,10238.0,11000.0,sedan,0.0,0,0,1
26-39,male,majority,0-9y,none,working class,0.159799757728959,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,university,upper class,0.578141860005645,1.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,3.0,1,1,0
16-25,male,majority,0-9y,university,middle class,0.389165435659895,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
65+,female,majority,0-9y,university,upper class,0.549598209388499,0.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,high school,upper class,0.634752050560562,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,1,1,0
40-64,male,minority,20-29y,high school,middle class,0.540096116852849,1.0,after 2015,0.0,1.0,92101.0,14000.0,sedan,0.0,0,2,0
65+,female,majority,20-29y,university,upper class,0.733752094503739,1.0,after 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,0,1,0
65+,male,majority,0-9y,high school,upper class,0.570293011185031,1.0,after 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
40-64,male,majority,10-19y,university,upper class,0.473162691796149,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,2.0,0,1,1
40-64,female,minority,0-9y,none,upper class,0.496100137159809,1.0,after 2015,1.0,0.0,92101.0,14000.0,sedan,0.0,0,0,0
16-25,female,majority,0-9y,none,poverty,0.381484330320645,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,university,working class,0.506732545026241,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,3,2,0
26-39,female,majority,0-9y,high school,upper class,0.516629224875767,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
26-39,female,majority,0-9y,high school,middle class,0.53871249386506,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
40-64,male,majority,0-9y,university,upper class,0.746538618936177,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,0.0,0,0,1
65+,female,majority,10-19y,high school,upper class,0.697125054522491,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,1,0
26-39,female,majority,0-9y,high school,middle class,0.651071152461564,0.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,1
40-64,male,minority,20-29y,university,middle class,0.55281645670893,0.0,before 2015,0.0,1.0,10238.0,17000.0,sedan,3.0,0,2,0
65+,male,majority,10-19y,university,upper class,0.616289338575794,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,10.0,0,2,1
40-64,female,majority,20-29y,none,upper class,0.70149077614463,1.0,before 2015,1.0,1.0,92101.0,9000.0,sedan,2.0,0,2,0
40-64,male,majority,20-29y,high school,middle class,0.585375050867056,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,2.0,0,2,0
26-39,female,majority,10-19y,none,working class,0.512350123990953,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,1.0,0,0,0
40-64,male,majority,20-29y,university,upper class,0.496045020174952,0.0,after 2015,1.0,1.0,32765.0,7000.0,sedan,5.0,0,2,0
26-39,male,majority,10-19y,none,poverty,0.394231494807917,0.0,before 2015,0.0,0.0,32765.0,12000.0,sports car,2.0,1,1,1
16-25,male,majority,0-9y,high school,poverty,0.348921233802702,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,high school,poverty,0.411157755505882,0.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
40-64,male,majority,20-29y,university,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,32765.0,8000.0,sedan,4.0,0,0,0
65+,male,majority,10-19y,high school,upper class,0.582567054306085,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,6.0,0,1,1
26-39,male,majority,10-19y,university,upper class,0.670744771102459,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,3.0,0,2,0
16-25,male,majority,0-9y,university,middle class,0.5642340865253,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,none,poverty,0.3499147461715375,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,female,majority,0-9y,none,poverty,0.401184177213501,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,0
26-39,female,minority,10-19y,high school,working class,0.428490501132101,0.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,1.0,0,0,0
26-39,female,minority,0-9y,none,middle class,0.505455640374058,1.0,after 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,none,middle class,0.380691050810188,1.0,before 2015,1.0,0.0,21217.0,14000.0,sedan,2.0,0,1,1
65+,female,majority,30y+,high school,upper class,0.757624811030285,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,1,1,0
16-25,male,majority,0-9y,university,poverty,0.3499147461715375,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,university,upper class,0.694596304914381,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,1,0,0
26-39,female,majority,10-19y,university,middle class,0.339078214350086,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,2.0,0,0,0
26-39,male,majority,10-19y,university,upper class,0.634413036247652,0.0,before 2015,0.0,0.0,32765.0,10000.0,sedan,2.0,0,0,1
40-64,female,majority,20-29y,university,upper class,0.560313721776477,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,2.0,0,2,0
40-64,male,majority,20-29y,university,upper class,0.457682239772084,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,4.0,0,6,0
65+,male,majority,20-29y,university,upper class,0.603271117054771,1.0,after 2015,0.0,1.0,32765.0,11000.0,sedan,8.0,3,0,0
40-64,male,majority,20-29y,high school,working class,0.380872496235117,0.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,2.0,1,0,0
65+,male,majority,30y+,university,upper class,0.510193664939724,0.0,after 2015,1.0,0.0,10238.0,10000.0,sedan,9.0,0,6,0
16-25,male,majority,0-9y,high school,upper class,0.451742847109849,1.0,after 2015,1.0,0.0,32765.0,11000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,high school,working class,0.526534911441076,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,2,0
16-25,female,majority,0-9y,none,poverty,0.44553321449041,1.0,before 2015,0.0,0.0,32765.0,9000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,university,upper class,0.699849585914836,1.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,7.0,1,0,0
16-25,female,majority,0-9y,high school,poverty,0.28595112820284,0.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,university,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,32765.0,9000.0,sedan,9.0,2,0,0
40-64,male,minority,20-29y,high school,upper class,0.582497586967186,1.0,after 2015,1.0,0.0,92101.0,10000.0,sedan,3.0,0,2,0
65+,female,majority,0-9y,university,upper class,0.507340329492669,0.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
65+,male,majority,10-19y,university,upper class,0.552890216925981,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,2.0,1,5,0
26-39,male,majority,0-9y,high school,working class,0.468900070257981,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,0.0,0,0,0
26-39,male,majority,10-19y,high school,working class,0.325924842733352,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,4,0
16-25,female,majority,0-9y,none,poverty,0.376325681426525,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,0
26-39,female,majority,0-9y,high school,upper class,0.642899069650247,1.0,before 2015,0.0,0.0,10238.0,10000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,university,middle class,0.558155536287873,0.0,after 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,1,0
26-39,male,majority,0-9y,high school,middle class,0.388442051543339,1.0,before 2015,0.0,1.0,21217.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,0-9y,university,upper class,0.687697553424941,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,0
40-64,female,majority,0-9y,university,upper class,0.669402381137886,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
16-25,female,majority,0-9y,high school,poverty,0.3499147461715375,0.0,before 2015,0.0,0.0,92101.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,high school,upper class,0.621404881258166,1.0,after 2015,0.0,1.0,32765.0,8000.0,sedan,4.0,1,3,0
65+,female,majority,30y+,university,upper class,0.553381255089413,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,2.0,2,3,0
16-25,female,majority,0-9y,none,poverty,0.354383523701379,1.0,before 2015,1.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,university,middle class,0.345913835358754,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,1.0,0,1,0
16-25,male,majority,0-9y,high school,poverty,0.0608666163116088,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,male,minority,0-9y,none,poverty,0.41252687531322,0.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
65+,female,majority,10-19y,university,upper class,0.586638117400774,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,1.0,0,0,0
40-64,female,majority,20-29y,none,middle class,0.51840039435527,0.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,1,4,0
26-39,female,majority,10-19y,none,working class,0.538393045819159,1.0,before 2015,1.0,1.0,92101.0,12000.0,sedan,0.0,0,0,0
40-64,male,majority,20-29y,university,middle class,0.700175954709019,0.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,2.0,0,5,0
26-39,male,majority,0-9y,university,upper class,0.541084741224321,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
16-25,male,minority,0-9y,none,poverty,0.21872019835535,1.0,after 2015,0.0,0.0,32765.0,15000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,university,upper class,0.694948733861186,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,0,0
26-39,male,majority,10-19y,high school,working class,0.396607538769364,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,4.0,0,0,0
65+,male,majority,30y+,university,upper class,0.564567537322742,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,2.0,1,4,0
40-64,male,majority,20-29y,university,upper class,0.478804710369568,0.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,4,0
40-64,female,majority,0-9y,university,middle class,0.837033234869488,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
40-64,female,majority,10-19y,university,upper class,0.517190355966594,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,2.0,0,0,0
65+,female,majority,0-9y,high school,upper class,0.438506257084986,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
26-39,male,majority,0-9y,none,middle class,0.417634288834272,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
16-25,male,majority,0-9y,university,upper class,0.660212050784453,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
65+,male,majority,30y+,high school,upper class,0.593083082492789,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,5.0,1,8,0
65+,male,majority,10-19y,university,upper class,0.646757392731096,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,1,1,0
40-64,female,majority,20-29y,high school,middle class,0.553560128163085,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
26-39,male,majority,10-19y,none,poverty,0.439451415521683,0.0,after 2015,0.0,0.0,32765.0,14000.0,sports car,0.0,0,0,1
26-39,male,majority,10-19y,university,upper class,0.616289338575794,0.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,1,1,1
40-64,male,majority,20-29y,high school,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,0,1,0
65+,male,majority,30y+,high school,upper class,0.634691284163132,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,7.0,2,4,0
26-39,male,majority,10-19y,university,middle class,0.548835356948843,1.0,before 2015,0.0,0.0,10238.0,18000.0,sedan,1.0,0,1,0
16-25,female,majority,0-9y,high school,middle class,0.412142896907371,0.0,before 2015,0.0,1.0,10238.0,17000.0,sedan,0.0,0,0,1
26-39,male,majority,0-9y,university,upper class,0.675872345315043,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
65+,male,majority,30y+,university,upper class,0.643816373522607,1.0,before 2015,1.0,1.0,10238.0,5000.0,sedan,6.0,0,12,0
26-39,female,minority,10-19y,high school,upper class,0.616289338575794,1.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,1.0,2,0,0
40-64,female,majority,10-19y,high school,working class,0.424264387630698,1.0,before 2015,0.0,1.0,32765.0,9000.0,sedan,1.0,0,0,1
16-25,female,majority,0-9y,high school,poverty,0.246918172621531,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,0-9y,high school,middle class,0.526753155719244,1.0,after 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,0
65+,female,majority,10-19y,university,upper class,0.616289338575794,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,1,1,0
65+,female,majority,30y+,high school,upper class,0.613891076002406,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,2.0,0,0,0
26-39,male,majority,0-9y,none,working class,0.454929894565373,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,high school,poverty,0.375885938380303,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,university,middle class,0.478285072146421,1.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
40-64,male,majority,20-29y,university,upper class,0.53701482672207,1.0,before 2015,1.0,1.0,32765.0,4000.0,sedan,13.0,0,2,0
16-25,male,majority,0-9y,high school,middle class,0.382056905425804,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,high school,middle class,0.380202557763947,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,3.0,0,2,0
16-25,male,majority,0-9y,university,middle class,0.605751326591828,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
65+,male,minority,20-29y,high school,upper class,0.712321857845032,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,3.0,0,4,0
40-64,female,majority,20-29y,high school,upper class,0.672743874129443,1.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,1.0,0,0,0
